player_name,birthday,age,height_m,weight_kg,imc,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
Mateusz Szwoch,1993-03-19,23,1.75,68.04,22.15,58.0,66.33,right,medium,low,48.33,46.0,53.0,65.0,48.33,55.33,45.67,47.67,61.67,52.0,79.33,76.0,80.5,56.0,83.0,62.67,58.0,50.0,31.0,50.67,52.0,44.0,54.0,57.33,42.0,33.0,36.0,43.0,9.0,11.0,13.0,7.0,9.0
Mateusz Wdowiak,1996-08-28,19,1.75,59.87,19.49,54.82,61.91,right,medium,medium,40.45,46.55,47.55,56.27,42.55,57.82,34.27,36.55,55.18,58.82,68.91,69.91,78.45,48.55,79.82,55.55,64.0,57.0,33.09,38.55,55.55,40.55,48.0,53.0,48.55,32.55,40.55,39.55,8.55,6.55,11.55,14.55,12.55
Mateusz Wieteska,1997-02-11,19,1.88,77.11,21.83,56.0,67.0,right,medium,medium,32.0,24.0,55.0,40.0,31.0,33.0,28.0,23.0,30.0,40.0,59.0,69.0,50.0,46.0,54.0,37.0,67.0,62.0,62.0,25.0,55.0,51.0,27.0,32.0,38.0,57.0,60.0,59.0,14.0,11.0,12.0,15.0,8.0
Mateusz Zachara,1990-03-27,26,1.8,73.94,22.73,60.38,64.44,right,medium,medium,39.38,62.5,65.06,44.5,54.06,55.31,44.0,42.25,33.0,57.44,72.06,68.5,76.31,66.88,71.25,57.81,74.75,60.94,58.56,49.69,44.62,29.0,54.31,31.69,50.75,20.31,25.0,20.94,14.0,12.0,13.0,10.0,11.0
Mateusz Zytko,1982-11-27,33,1.88,82.1,23.24,58.33,60.0,right,medium,medium,57.0,43.67,43.0,53.44,52.44,56.67,55.33,54.33,50.78,52.11,59.22,66.22,54.44,47.33,46.78,41.33,56.44,60.78,71.67,48.33,64.33,55.67,38.0,41.67,51.33,60.0,68.67,52.11,14.0,14.0,13.0,6.0,15.0
Matheus Carvalho,1992-03-11,24,1.78,73.94,23.39,66.27,74.0,left,medium,medium,55.27,68.55,60.0,65.0,60.09,72.09,57.82,40.0,60.55,71.09,71.0,71.27,73.0,62.09,66.18,66.36,64.0,63.0,60.45,61.36,30.0,25.0,66.0,59.82,65.82,22.0,23.0,25.0,10.0,6.0,14.0,11.0,14.0
Matheus Doria,1994-11-08,21,1.88,82.1,23.24,73.05,81.23,left,medium,high,38.18,21.0,78.05,67.41,19.55,38.36,21.0,29.0,61.18,62.36,38.36,38.59,38.09,65.32,47.27,56.77,62.36,68.77,78.64,30.59,77.23,76.18,41.36,33.0,41.0,75.0,75.86,70.64,12.0,11.0,10.0,11.0,13.0
Matheus Pereira,1996-05-05,20,1.75,66.22,21.56,71.44,86.56,left,high,medium,68.33,63.89,43.0,62.0,67.0,79.11,75.11,69.0,51.0,76.0,87.22,86.0,87.44,75.89,88.0,73.33,66.0,68.56,60.67,64.56,58.33,34.56,68.44,65.56,71.0,25.0,37.0,31.0,15.0,12.0,15.0,15.0,9.0
Matheus,1992-07-19,23,1.88,76.2,21.57,72.42,78.08,right,medium,medium,20.83,19.58,20.42,26.42,20.0,19.58,20.42,19.58,35.42,23.17,44.0,47.0,45.0,72.08,48.0,20.42,63.0,32.0,71.0,20.83,22.5,25.42,19.58,35.42,22.33,20.42,20.0,20.83,73.67,65.17,73.17,74.83,76.58
Matheuzinho,1993-02-21,23,1.7,64.86,22.4,71.0,77.55,left,high,low,69.0,64.0,43.0,70.0,58.0,77.0,71.0,61.0,68.0,73.0,84.0,79.27,85.09,64.0,85.0,67.0,53.0,70.0,36.0,61.0,43.0,30.0,61.0,71.0,64.0,42.0,43.0,36.0,6.0,12.0,6.0,12.0,14.0
Mathew Ryan,1992-04-08,24,1.83,82.1,24.55,69.5,77.45,right,medium,medium,18.41,17.59,18.55,42.64,18.59,18.59,18.41,18.09,47.86,28.64,60.77,58.14,58.73,75.18,57.95,22.36,77.41,38.5,75.14,21.59,45.41,22.86,18.86,33.27,34.23,19.82,21.0,19.86,69.59,66.14,70.45,69.41,72.41
Mathias Abero,1990-04-09,26,1.83,81.19,24.28,61.8,68.05,left,medium,medium,64.55,40.7,56.9,62.65,46.0,59.25,60.75,47.5,58.7,61.85,67.15,71.75,66.0,63.4,56.0,66.2,61.0,75.15,78.15,56.65,61.3,49.85,54.35,53.25,52.95,51.75,60.0,57.85,10.0,8.0,7.0,7.0,10.0
Mathias Gehrt,1992-06-07,23,1.75,74.84,24.37,62.88,70.12,right,medium,medium,50.75,59.75,43.81,64.81,43.94,59.62,55.5,38.5,54.19,62.69,76.94,77.0,75.62,63.19,77.38,52.75,50.5,65.81,50.88,51.38,55.0,33.31,62.19,65.19,30.31,20.06,23.06,22.0,8.19,10.19,7.19,15.19,14.19
Mathias Joergensen,1990-04-23,26,1.9,78.93,21.75,68.68,76.11,right,medium,high,41.5,32.07,70.07,64.29,39.75,41.0,30.29,23.46,64.32,60.04,67.82,70.04,56.18,65.71,56.5,52.5,65.79,69.89,77.36,27.61,65.14,64.64,44.14,55.86,29.82,68.57,72.86,69.82,12.79,10.61,15.29,14.71,13.89
Mathias Pogba,1990-08-19,25,1.9,87.09,24.0,60.17,66.04,right,medium,medium,57.17,60.62,63.58,56.0,42.58,58.08,33.58,24.58,42.75,57.42,72.0,76.0,53.04,50.58,49.5,66.33,71.0,60.83,86.21,52.0,43.5,24.96,55.25,42.17,56.58,21.75,24.04,23.92,5.58,13.58,10.58,9.58,13.58
Mathias Ranegie,1984-06-14,31,1.96,91.17,23.83,66.92,68.92,right,medium,low,46.04,68.31,73.77,60.31,63.46,59.46,48.35,42.08,42.31,63.65,49.35,66.23,47.27,68.85,45.92,68.31,72.19,64.54,88.31,51.08,52.35,27.81,73.46,62.96,64.46,23.58,32.27,18.0,4.15,6.92,12.23,6.92,6.92
Mathias Schils,1993-05-01,23,1.88,73.94,20.93,62.0,68.5,right,high,high,49.0,51.75,58.75,63.0,52.0,54.25,42.0,46.0,61.25,59.75,62.0,65.0,65.0,61.0,65.0,63.0,63.0,75.0,55.0,58.0,63.0,62.0,59.5,57.5,65.0,63.0,62.0,61.0,12.0,7.0,9.0,14.0,6.0
Mathias Schober,1976-04-08,40,1.9,93.89,25.87,71.44,74.22,left,medium,medium,15.33,15.67,17.44,21.0,14.0,15.78,11.0,15.67,45.44,15.78,51.78,47.89,32.0,59.89,59.0,51.0,63.0,53.44,80.11,16.22,53.56,38.56,18.56,47.33,45.44,16.44,17.89,23.33,72.78,73.67,62.89,71.67,69.89
Mathieu Beda,1981-07-28,34,1.88,82.1,23.24,66.5,70.8,left,medium,medium,49.8,38.4,69.5,59.0,32.4,48.4,32.4,57.4,36.4,53.8,53.5,52.6,55.3,66.4,64.0,53.5,72.7,69.5,81.7,45.2,68.0,62.3,48.6,57.4,56.2,63.3,66.6,59.4,12.0,10.8,17.8,10.7,12.5
Mathieu Bodmer,1982-11-22,33,1.9,89.81,24.75,76.65,77.71,right,medium,medium,71.12,66.91,81.06,79.38,72.18,70.71,66.03,74.38,78.88,77.47,56.91,62.85,58.91,74.29,47.0,82.85,61.97,70.44,86.56,78.47,76.82,74.68,67.85,75.26,77.68,72.82,76.65,67.06,9.97,10.21,21.0,12.88,14.62
Mathieu Coutadeur,1986-06-20,29,1.7,68.95,23.81,72.75,78.4,right,medium,medium,50.0,60.65,70.55,78.1,48.0,66.15,79.8,64.6,74.25,76.55,67.85,69.0,82.4,70.6,80.0,67.7,69.0,75.85,70.55,74.2,76.35,67.0,72.7,80.8,74.25,55.6,60.0,63.0,9.5,11.6,27.05,11.7,9.65
Mathieu Debisschop,1984-02-29,32,1.78,72.12,22.81,60.67,61.83,right,medium,medium,50.5,36.0,39.5,56.5,29.0,39.0,53.0,49.0,51.5,55.5,70.33,52.17,61.0,69.0,70.67,62.0,87.67,74.0,63.33,29.0,73.0,65.5,43.0,55.0,49.0,64.0,59.0,61.5,6.0,7.0,8.0,13.0,9.0
Mathieu Debonnaire,1987-04-26,29,1.88,81.19,22.98,55.56,64.22,left,medium,medium,25.0,25.0,25.0,22.0,25.0,25.0,25.0,25.0,21.0,21.0,26.0,38.0,41.0,49.0,52.0,25.0,62.0,33.0,43.0,25.0,25.0,23.0,25.0,25.0,24.0,25.0,25.0,25.0,56.56,57.56,51.56,47.56,63.56
Mathieu Debuchy,1985-07-28,30,1.78,76.2,24.11,77.9,81.24,right,high,medium,80.86,62.1,73.48,76.38,49.62,72.62,74.0,62.1,74.38,76.52,75.86,77.9,74.57,75.24,74.67,73.05,76.48,85.76,70.38,66.1,74.76,74.43,67.52,64.9,68.67,77.76,77.38,77.62,07.05,10.9,23.71,15.52,11.67
Mathieu Deplagne,1991-10-01,24,1.83,78.02,23.33,64.52,71.57,right,low,medium,61.43,20.35,62.43,63.61,24.3,37.17,51.17,54.3,58.26,57.96,65.04,64.09,54.22,69.3,69.83,38.04,74.09,66.22,63.7,28.22,73.96,62.09,43.04,56.39,56.78,61.74,63.13,66.52,9.3,10.3,9.3,9.3,9.3
Mathieu Dossevi,1988-02-12,28,1.73,64.86,21.74,72.07,75.67,right,high,medium,73.26,65.7,57.26,69.52,58.11,76.07,63.19,67.33,60.96,71.81,79.78,77.11,74.59,72.93,76.11,71.04,58.59,71.59,54.81,67.0,45.3,35.78,64.93,67.52,66.89,31.07,27.81,24.07,11.63,14.56,16.7,11.15,12.0
Mathieu Dreyer,1989-03-20,27,1.88,81.19,22.98,62.4,69.8,right,medium,medium,16.47,16.07,17.53,26.6,14.47,18.13,11.93,12.07,29.53,22.6,49.0,41.47,45.0,44.67,40.0,18.47,75.0,33.47,69.0,17.93,17.47,20.47,14.27,16.8,16.47,16.4,17.87,12.33,63.07,66.87,58.0,57.87,67.0
Mathieu Flamini,1984-03-07,32,1.78,67.13,21.24,77.28,79.28,right,medium,high,68.83,54.17,69.58,78.97,70.08,71.28,63.78,56.97,74.67,76.94,74.25,72.89,71.14,77.64,76.89,76.06,69.58,83.33,71.44,69.08,85.47,79.28,72.11,72.5,62.39,72.92,76.75,77.94,6.42,12.31,17.28,7.39,08.03
Mathieu Gorgelin,1990-08-05,25,1.88,83.01,23.5,60.24,68.06,left,medium,medium,16.82,18.35,17.29,17.35,18.18,22.06,20.47,18.35,18.41,18.88,46.71,47.41,33.65,47.47,46.0,25.65,58.18,24.35,64.71,19.94,19.41,20.47,18.88,25.0,18.88,17.82,23.18,23.88,67.18,56.18,59.59,56.82,64.12
Mathieu Maertens,1995-03-27,21,1.83,71.21,21.29,53.5,62.0,right,medium,medium,43.88,39.5,38.62,56.38,45.0,55.38,47.12,48.25,52.5,59.0,64.25,58.5,66.5,47.25,75.0,50.75,45.75,54.25,48.5,36.0,44.0,43.88,48.62,53.5,52.0,43.88,45.75,43.62,7.0,9.0,14.0,12.0,7.0
Mathieu Manset,1989-08-05,26,1.85,86.18,25.07,60.3,66.57,left,medium,low,37.78,61.26,62.22,50.65,48.39,60.83,36.78,34.78,42.39,56.61,60.65,62.52,58.17,54.35,56.26,69.61,56.83,50.48,83.61,59.17,50.26,25.17,53.57,42.04,54.7,19.17,17.74,16.96,12.78,16.22,10.52,12.91,13.74
Mathieu Philippe Peybernes,1990-10-21,25,1.88,77.11,21.83,64.6,73.87,right,medium,medium,33.13,20.0,61.0,54.67,48.93,37.87,27.27,24.27,48.2,55.4,55.13,59.33,49.53,64.53,58.13,35.27,65.4,60.33,68.4,30.93,67.4,62.0,37.2,33.0,38.73,68.53,66.93,60.6,11.07,10.27,13.47,9.4,8.53
Mathieu Salamand,1991-04-17,25,1.78,69.85,22.1,54.33,62.33,right,high,medium,45.33,38.33,47.33,54.33,38.0,46.33,50.33,44.33,50.33,53.33,56.33,61.33,61.33,61.33,70.67,54.33,67.33,71.0,55.0,47.33,61.33,60.33,54.5,45.0,45.67,44.33,51.33,42.33,9.0,9.0,14.0,14.0,8.0
Mathieu Valbuena,1984-09-28,31,1.68,58.06,20.66,80.19,82.38,right,high,medium,80.15,70.73,59.08,79.96,71.19,79.96,80.31,74.73,75.5,82.38,88.88,80.23,89.12,81.58,79.5,72.88,48.77,78.96,40.42,75.88,53.12,44.54,75.35,79.12,69.54,26.96,28.15,32.31,13.85,12.77,17.46,7.92,9.42
Mathieu Valverde,1983-05-14,33,1.88,84.82,24.01,68.67,75.56,right,medium,medium,17.33,17.22,17.56,18.89,11.0,16.89,8.11,15.11,55.0,17.11,33.89,29.33,38.0,61.33,61.0,22.0,68.89,34.0,63.0,17.11,51.0,47.0,31.33,40.0,40.11,17.11,17.11,11.0,67.89,70.89,75.33,66.11,70.22
Mathis Bolly,1990-11-14,25,1.85,77.11,22.43,63.79,71.85,right,high,medium,53.97,59.21,49.12,55.5,62.41,65.62,45.12,28.12,43.32,64.56,94.65,93.5,74.91,59.74,63.29,66.91,57.65,69.06,60.41,48.68,35.59,39.35,60.79,52.62,55.41,20.44,21.85,20.53,5.47,11.18,08.03,12.09,6.62
Matias Aguirregaray,1989-04-01,27,1.78,79.83,25.25,68.46,73.31,right,medium,medium,71.77,28.69,59.23,68.15,63.0,71.46,65.0,49.0,66.15,66.23,80.69,81.31,74.23,67.69,78.46,69.0,61.0,78.38,62.46,58.0,70.77,65.62,68.69,60.46,57.0,61.38,66.62,66.15,10.0,15.0,9.0,7.0,8.0
Matias Alustiza,1984-05-31,31,1.65,68.04,24.96,71.35,71.35,left,medium,low,58.0,74.43,64.83,65.0,68.17,71.87,69.78,70.48,62.91,73.91,77.17,76.87,77.48,66.48,86.17,74.43,77.04,54.7,57.52,74.87,36.57,26.57,70.04,61.83,80.57,24.09,28.3,27.48,9.13,8.13,7.13,7.13,10.13
Matias Cabrera,1986-05-16,30,1.78,68.95,21.81,72.65,77.47,right,medium,medium,70.47,52.0,46.29,78.35,64.88,78.29,75.71,65.82,70.94,80.88,78.0,77.76,77.65,65.94,66.18,63.94,55.06,70.47,57.41,64.71,54.65,54.88,65.24,75.65,58.18,42.65,59.71,51.82,11.88,4.82,10.12,8.35,4.82
Matias Concha,1980-03-31,36,1.8,83.01,25.52,65.81,66.54,right,medium,medium,72.65,45.92,59.42,61.58,56.23,60.31,65.23,53.92,59.69,64.54,56.96,62.85,63.85,62.15,65.23,61.35,62.85,70.77,74.04,47.12,73.54,65.0,46.12,57.92,45.96,65.88,67.42,64.19,8.35,12.0,14.54,10.35,8.58
Matias Emilio Delgado,1982-12-15,33,1.83,78.93,23.6,72.58,73.23,right,medium,medium,70.81,65.38,58.85,72.69,66.0,74.27,77.35,74.31,73.42,77.96,66.58,66.0,79.46,68.12,65.0,72.62,58.42,64.46,61.92,71.73,46.88,38.46,67.81,72.73,77.77,24.85,26.12,23.85,9.35,12.88,18.04,5.23,10.0
Matias Ezequiel Schelotto,1989-05-23,27,1.88,76.2,21.57,72.06,78.15,right,high,medium,76.15,50.88,66.29,70.74,63.15,71.85,68.35,57.82,65.82,71.15,75.26,81.29,72.41,69.68,52.91,75.97,72.44,84.59,75.56,65.21,74.18,67.15,68.53,65.94,58.35,60.88,70.79,71.68,10.91,12.06,10.41,6.59,10.24
Matias Fernandez,1986-05-15,30,1.78,72.12,22.81,77.11,79.86,right,high,medium,77.86,68.92,56.67,80.61,70.0,81.5,80.36,79.11,76.22,83.67,76.33,74.42,80.58,73.61,77.33,75.92,65.81,70.83,58.11,77.86,55.31,58.69,74.83,78.08,76.11,32.31,38.75,34.53,10.39,9.97,16.47,11.75,12.56
Matias Fritzler,1986-08-23,29,1.78,73.03,23.1,66.11,65.89,right,medium,high,38.22,38.22,57.22,69.33,44.22,51.56,58.22,43.22,63.44,62.0,55.0,51.78,63.89,66.78,62.11,65.22,65.56,67.0,64.22,44.56,74.11,70.0,52.67,65.67,50.22,57.89,66.89,62.44,6.22,7.22,13.22,10.22,10.22
Matias Jones,1991-07-01,24,1.75,74.84,24.37,64.11,70.44,left,medium,medium,61.33,60.0,56.0,60.67,62.0,67.33,65.0,57.0,53.0,66.0,77.89,73.0,77.67,61.0,75.0,66.33,80.0,70.33,65.0,62.44,68.0,30.67,61.33,62.33,65.33,25.0,40.0,30.0,7.0,14.0,12.0,7.0,13.0
Matias Kranevitter,1993-05-21,23,1.78,74.84,23.67,68.0,76.21,right,low,medium,56.11,41.26,53.68,69.68,32.26,63.53,46.26,45.47,68.21,67.68,64.84,65.95,64.16,65.84,68.53,60.26,63.68,77.21,65.58,42.63,70.63,68.26,47.0,57.42,45.26,66.58,69.0,68.26,11.26,12.26,6.26,5.26,6.26
Matias Malvino,1992-01-20,24,1.88,78.93,22.34,56.4,62.8,right,medium,medium,22.0,17.0,64.0,31.0,24.0,31.0,27.0,26.0,27.0,28.0,57.0,62.0,45.0,47.0,48.0,37.0,65.0,62.0,74.0,20.0,49.0,51.0,21.0,35.0,39.6,51.0,67.8,57.2,13.0,7.0,7.0,8.0,11.0
Matias Nahuel Leiva,1996-11-22,19,1.73,67.13,22.5,66.95,78.74,right,medium,high,60.79,63.16,43.11,65.58,48.11,72.21,59.79,49.11,57.74,69.68,74.68,69.26,72.16,61.68,66.84,62.26,65.68,61.58,54.95,61.47,54.74,35.21,65.74,66.37,46.53,22.89,22.89,21.63,7.42,12.42,15.42,8.42,9.42
Matias Omar Degra,1983-06-18,32,1.9,86.18,23.75,65.4,66.0,right,medium,medium,25.0,25.0,25.0,29.0,25.0,25.0,25.0,25.0,21.0,26.0,40.0,43.0,35.0,59.0,43.0,21.0,60.0,40.0,75.0,25.0,38.0,26.0,25.0,25.0,24.0,25.0,25.0,25.0,67.8,62.6,74.0,64.2,68.0
Matias Rodriguez,1986-04-14,30,1.78,74.84,23.67,71.57,73.29,right,high,medium,72.93,61.57,63.0,66.36,53.57,67.5,51.0,53.0,66.43,72.43,77.5,80.21,76.21,68.43,70.21,70.21,64.0,78.0,59.71,60.0,73.0,65.71,70.0,61.0,49.0,71.14,71.43,77.0,14.0,8.0,14.0,8.0,7.0
Matias Silvestre,1984-09-25,31,1.85,78.02,22.69,74.43,76.59,right,medium,medium,47.19,43.97,79.43,64.38,45.84,49.62,52.22,56.65,63.68,65.86,61.73,61.68,61.43,61.22,61.86,69.14,82.32,66.41,77.27,54.84,72.24,72.35,53.57,59.41,60.54,73.73,78.59,73.62,6.43,13.14,14.7,8.27,11.54
Matias Suarez,1988-05-09,28,1.83,74.84,22.38,75.33,78.17,right,medium,low,70.5,74.93,56.2,73.63,72.8,79.53,71.37,67.4,67.33,79.8,78.17,77.23,79.63,77.7,67.43,73.7,70.33,60.1,56.5,75.43,35.1,28.97,73.57,74.27,65.9,21.37,27.83,23.23,8.63,16.17,16.27,13.57,9.23
Matias Vecino,1991-08-24,24,1.88,81.19,22.98,70.42,78.0,right,high,medium,65.12,57.33,58.33,75.54,55.04,71.58,54.5,50.92,72.62,75.67,67.67,68.0,62.83,69.08,54.5,72.75,59.67,74.38,74.17,67.5,68.29,60.17,70.46,69.21,53.46,50.33,59.58,58.67,6.75,4.25,6.33,4.67,6.75
Matias Vitkieviez,1985-05-16,31,1.78,73.94,23.39,63.43,67.04,right,medium,medium,57.0,59.91,58.22,62.91,52.7,65.78,50.13,57.13,56.39,66.7,76.57,77.74,73.57,56.91,70.7,69.96,62.26,71.61,55.22,55.91,64.0,29.22,64.48,54.91,58.22,25.22,32.22,22.22,9.0,10.0,15.0,15.0,9.0
Matija Nastasic,1993-03-28,23,1.88,83.01,23.5,75.26,84.0,left,medium,high,43.0,26.09,75.3,66.26,31.09,30.61,28.09,31.09,59.52,65.13,68.26,71.04,58.43,70.22,53.35,43.09,80.17,69.13,76.91,21.09,69.74,76.7,31.83,39.87,45.39,77.65,79.83,76.48,10.09,15.09,10.09,14.09,12.09
Matija Sirok,1991-05-31,24,1.78,77.11,24.39,62.0,66.0,right,medium,medium,62.0,35.0,52.0,51.0,41.0,61.8,38.0,42.0,46.0,59.8,67.0,64.0,62.0,60.0,68.0,56.0,64.0,57.0,57.0,58.0,64.8,64.0,43.0,41.0,50.0,64.8,68.6,64.6,12.0,13.0,11.0,15.0,16.0
Matija Skarabot,1988-02-04,28,1.8,78.02,23.99,62.17,69.0,left,medium,medium,60.83,48.0,60.33,59.0,42.0,62.67,55.33,44.0,57.0,58.17,72.83,72.33,67.17,61.5,64.0,63.0,73.33,65.33,65.83,52.0,67.67,59.83,57.33,60.67,45.0,57.83,64.0,65.0,12.0,12.0,5.0,10.0,6.0
Matko Perdijic,1982-05-26,33,1.96,93.89,24.55,57.33,61.42,right,medium,medium,23.92,31.17,23.67,34.25,22.75,23.0,27.92,32.92,36.17,28.75,45.0,43.0,52.0,48.42,50.0,23.67,52.0,38.0,60.25,28.92,29.0,29.92,23.67,34.0,33.08,23.67,23.67,25.42,60.83,51.33,50.5,59.83,59.33
Matos,1979-02-12,37,1.9,91.17,25.12,63.57,67.29,right,medium,medium,15.57,14.86,16.14,21.29,11.14,16.57,13.0,20.86,39.0,19.0,33.0,37.0,40.0,41.57,53.43,18.43,71.57,47.0,56.14,15.43,50.0,33.0,33.29,32.0,40.29,17.14,17.29,10.0,64.14,66.43,62.43,64.14,63.14
Matos,1993-02-27,23,1.8,71.21,21.9,70.48,78.56,right,medium,low,47.4,72.84,60.92,66.08,67.6,76.0,65.72,55.84,51.08,75.96,77.76,77.64,76.64,69.64,73.24,66.84,72.8,60.8,60.0,62.96,53.64,27.56,73.32,56.48,68.52,19.44,27.4,24.92,12.0,7.0,7.0,7.0,11.0
Mats Hummels,1988-12-16,27,1.9,92.08,25.37,81.43,86.53,right,high,medium,58.9,52.87,85.4,75.33,51.47,61.57,55.73,54.47,74.4,72.3,63.9,68.07,63.57,78.73,66.3,65.43,72.87,67.57,82.67,45.47,69.1,84.1,56.4,74.53,71.13,80.63,84.03,84.73,13.37,8.7,20.6,8.13,8.8
Mats Moeller Daehli,1995-03-02,21,1.78,72.12,22.81,66.36,80.64,right,medium,medium,60.36,51.48,25.96,69.16,54.32,72.08,59.4,57.92,60.84,73.84,79.88,68.96,73.44,55.88,65.12,50.12,42.88,60.2,34.08,50.28,24.04,21.32,61.16,61.92,55.72,24.92,23.32,24.24,5.24,11.24,9.24,6.24,8.24
Mats Rits,1993-07-18,22,1.8,69.85,21.48,64.57,75.21,right,medium,low,65.07,59.29,46.21,68.21,55.07,66.21,66.5,61.79,63.79,71.64,67.07,53.5,68.0,60.07,70.57,56.5,56.57,58.21,57.29,55.29,47.07,42.57,60.36,69.64,55.93,33.5,41.93,35.93,6.21,15.21,12.21,14.21,9.21
Mats Seuntjes,1992-04-17,24,1.83,81.19,24.28,62.9,67.7,right,medium,medium,47.9,62.5,60.3,59.7,57.6,65.3,59.4,41.6,51.4,64.8,66.8,70.8,66.0,61.4,65.0,64.0,70.8,60.3,71.6,61.8,41.9,36.3,59.6,59.9,59.2,34.4,38.7,35.2,12.0,6.0,8.0,8.0,9.0
Mats van Huijgevoort,1993-01-16,23,1.83,78.02,23.33,61.33,72.67,left,medium,medium,37.33,40.0,56.0,58.0,42.0,33.0,41.0,45.0,61.33,62.0,64.0,64.0,65.0,56.67,63.0,65.0,61.0,44.0,69.0,62.0,61.0,58.0,34.0,52.33,67.0,64.0,60.67,60.67,5.0,11.0,7.0,10.0,15.0
Matt Derbyshire,1986-04-14,30,1.85,72.12,20.98,68.2,70.32,right,medium,low,57.44,70.08,68.92,62.76,66.24,62.48,58.72,28.0,44.12,64.88,77.56,73.72,67.84,71.64,64.6,67.6,67.4,71.96,60.72,61.08,48.52,36.36,69.68,69.2,67.8,20.2,19.56,16.4,10.92,11.16,13.52,8.6,16.12
Matt Doherty,1992-01-16,24,1.83,88.9,26.58,62.38,70.66,right,high,medium,58.41,42.03,62.19,61.78,28.69,60.5,46.69,37.31,57.88,62.78,65.88,64.31,60.22,58.44,65.38,53.28,78.56,67.41,68.0,33.41,61.94,60.75,48.94,50.5,43.44,63.0,63.78,62.78,14.31,7.31,11.31,10.31,8.31
Matt Done,1988-07-22,27,1.78,64.86,20.52,59.89,66.85,left,medium,medium,60.56,56.7,27.15,57.37,40.52,66.15,55.22,38.04,54.0,61.3,78.81,77.26,73.15,56.0,69.78,54.59,61.0,69.59,54.22,46.81,52.67,37.7,58.26,53.48,54.56,29.85,36.15,31.41,8.52,8.74,16.63,9.52,7.78
Matt Duke,1977-07-16,38,1.9,83.91,23.12,61.14,61.81,right,medium,medium,23.57,20.71,22.71,32.14,22.0,23.19,22.14,19.05,43.62,23.57,53.29,51.67,50.43,54.9,56.0,35.0,62.81,53.33,74.29,17.19,51.0,30.19,20.95,35.57,28.86,20.43,22.29,22.14,59.05,63.52,59.81,61.29,61.86
Matt Grimes,1995-07-15,20,1.78,69.85,22.1,52.65,67.6,left,medium,medium,46.9,42.7,31.05,64.35,43.75,46.4,47.8,57.2,58.45,58.05,62.4,68.75,72.4,51.2,71.2,48.95,59.2,63.75,51.8,43.75,42.7,31.65,47.9,52.5,50.35,31.25,38.5,33.25,15.25,14.25,5.25,6.25,14.25
Matt Jarvis,1986-05-22,30,1.7,72.12,24.9,72.72,76.07,right,high,low,78.17,63.48,52.24,69.41,53.72,76.45,71.38,53.52,65.86,71.79,83.55,81.55,75.41,68.76,83.76,67.66,60.07,71.97,47.52,63.76,57.24,54.55,65.14,68.79,62.17,32.17,38.76,39.38,7.79,9.62,18.72,9.66,8.28
Matt McKay,1983-01-11,33,1.7,64.86,22.4,67.29,70.04,left,high,high,66.38,59.88,32.46,71.0,61.25,64.46,61.71,41.17,63.71,66.54,69.75,68.21,75.17,64.12,65.0,60.71,61.92,83.54,54.67,57.96,63.29,62.54,67.58,70.92,60.17,55.5,55.29,39.96,9.5,15.42,21.5,13.04,8.29
Matt Miazga,1995-07-19,20,1.9,83.91,23.12,62.79,73.17,right,low,medium,26.24,21.79,59.45,60.79,27.24,43.24,28.24,20.24,43.55,50.28,65.93,64.41,59.24,57.45,45.41,34.24,70.41,60.69,75.03,35.24,62.52,62.59,26.24,31.24,32.24,63.76,64.55,60.24,9.24,6.24,13.24,6.24,14.24
Matt Moussilou,1982-06-01,33,1.83,76.2,22.78,64.89,60.78,right,medium,low,47.22,65.89,58.22,63.33,60.22,60.89,45.22,45.56,50.22,62.22,74.22,71.89,70.89,66.56,63.44,64.22,79.44,59.0,70.33,58.22,43.33,37.56,62.44,52.22,60.44,31.22,26.22,44.22,11.0,8.11,27.33,13.11,11.33
Matt Ritchie,1989-09-10,26,1.73,71.21,23.87,67.21,73.52,left,high,medium,71.28,63.28,35.28,62.14,34.52,72.52,41.9,53.21,49.0,64.62,70.79,75.86,71.93,62.28,75.86,70.24,70.24,75.31,52.59,62.38,52.86,41.9,59.14,65.79,51.21,51.24,52.24,51.24,13.21,9.1,12.79,14.28,13.41
Matt Targett,1995-09-18,20,1.83,69.85,20.89,59.83,76.42,left,medium,medium,61.0,35.17,55.17,50.58,36.17,59.17,55.58,55.17,45.33,54.58,71.08,71.17,64.92,54.5,70.83,33.17,59.33,62.17,58.33,37.17,60.17,60.5,48.17,39.17,50.17,54.67,65.33,62.92,9.17,14.17,7.17,10.17,13.17
Matt Thornhill,1988-10-11,27,1.85,87.09,25.33,52.78,63.78,right,medium,medium,44.0,44.89,29.67,60.89,42.0,48.22,42.0,39.0,49.22,61.33,63.67,62.67,61.22,60.33,67.67,50.67,65.11,60.78,66.89,36.44,37.0,38.33,43.33,57.56,44.0,31.0,42.89,56.0,6.67,19.0,34.67,18.67,16.67
