country_name,league_name,season,stage,date,home_team_long_name,home_short_long_name,away_team_long_name,away_short_long_name,home_team_goal,away_team_goal,total_goal,B365H,B365D,B365A
Poland,Poland Ekstraklasa,2009/2010,2,2009-08-09,Arka Gdynia,ARK,Legia Warszawa,LEG,0,1,1,,,
Poland,Poland Ekstraklasa,2009/2010,2,2009-08-09,P. Warszawa,PWA,Śląsk Wrocław,SLA,3,2,5,,,
Poland,Poland Ekstraklasa,2009/2010,20,2010-03-14,Arka Gdynia,ARK,Zagłębie Lubin,ZAG,0,2,2,,,
Poland,Poland Ekstraklasa,2009/2010,20,2010-03-13,Cracovia,CKR,Korona Kielce,KKI,3,0,3,,,
Poland,Poland Ekstraklasa,2009/2010,20,2010-03-12,Odra Wodzisław,ODR,Piast Gliwice,PIG,2,0,2,,,
Poland,Poland Ekstraklasa,2009/2010,20,2010-03-13,P. Warszawa,PWA,Ruch Chorzów,CHO,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,20,2010-03-13,Polonia Bytom,POB,Legia Warszawa,LEG,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,20,2010-03-12,Jagiellonia Białystok,BIA,Wisła Kraków,WIS,0,0,0,,,
Poland,Poland Ekstraklasa,2009/2010,20,2010-03-13,Śląsk Wrocław,SLA,Lechia Gdańsk,LGD,1,2,3,,,
Poland,Poland Ekstraklasa,2009/2010,20,2010-03-14,GKS Bełchatów,BEL,Lech Poznań,POZ,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,21,2010-03-19,Arka Gdynia,ARK,Cracovia,CKR,2,0,2,,,
Poland,Poland Ekstraklasa,2009/2010,21,2010-03-21,Piast Gliwice,PIG,Polonia Bytom,POB,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,21,2010-03-20,Wisła Kraków,WIS,Lechia Gdańsk,LGD,3,0,3,,,
Poland,Poland Ekstraklasa,2009/2010,21,2010-03-20,Zagłębie Lubin,ZAG,P. Warszawa,PWA,2,0,2,,,
Poland,Poland Ekstraklasa,2009/2010,21,2010-03-20,Legia Warszawa,LEG,Śląsk Wrocław,SLA,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,21,2010-03-20,Korona Kielce,KKI,Odra Wodzisław,ODR,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,21,2010-03-21,Lech Poznań,POZ,Jagiellonia Białystok,BIA,2,0,2,,,
Poland,Poland Ekstraklasa,2009/2010,21,2010-03-19,Ruch Chorzów,CHO,GKS Bełchatów,BEL,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,22,2010-03-26,GKS Bełchatów,BEL,Zagłębie Lubin,ZAG,1,3,4,,,
Poland,Poland Ekstraklasa,2009/2010,22,2010-03-27,P. Warszawa,PWA,Arka Gdynia,ARK,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,22,2010-03-28,Jagiellonia Białystok,BIA,Piast Gliwice,PIG,2,0,2,,,
Poland,Poland Ekstraklasa,2009/2010,22,2010-03-26,Lechia Gdańsk,LGD,Legia Warszawa,LEG,2,3,5,,,
Poland,Poland Ekstraklasa,2009/2010,22,2010-03-27,Polonia Bytom,POB,Wisła Kraków,WIS,1,3,4,,,
Poland,Poland Ekstraklasa,2009/2010,22,2010-03-27,Śląsk Wrocław,SLA,Korona Kielce,KKI,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,22,2010-03-28,Odra Wodzisław,ODR,Lech Poznań,POZ,0,0,0,,,
Poland,Poland Ekstraklasa,2009/2010,22,2010-03-27,Cracovia,CKR,Ruch Chorzów,CHO,1,4,5,,,
Poland,Poland Ekstraklasa,2009/2010,23,2010-04-03,P. Warszawa,PWA,Wisła Kraków,WIS,0,1,1,,,
Poland,Poland Ekstraklasa,2009/2010,23,2010-04-03,Ruch Chorzów,CHO,Śląsk Wrocław,SLA,0,0,0,,,
Poland,Poland Ekstraklasa,2009/2010,23,2010-03-31,Arka Gdynia,ARK,Polonia Bytom,POB,2,2,4,,,
Poland,Poland Ekstraklasa,2009/2010,23,2010-04-01,GKS Bełchatów,BEL,Odra Wodzisław,ODR,3,0,3,,,
Poland,Poland Ekstraklasa,2009/2010,23,2010-04-01,Cracovia,CKR,Jagiellonia Białystok,BIA,0,1,1,,,
Poland,Poland Ekstraklasa,2009/2010,23,2010-04-03,Piast Gliwice,PIG,Korona Kielce,KKI,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,23,2010-04-03,Zagłębie Lubin,ZAG,Lechia Gdańsk,LGD,2,2,4,,,
Poland,Poland Ekstraklasa,2009/2010,23,2010-04-03,Lech Poznań,POZ,Legia Warszawa,LEG,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,24,2010-04-20,Korona Kielce,KKI,GKS Bełchatów,BEL,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,24,2010-04-20,Ruch Chorzów,CHO,Odra Wodzisław,ODR,3,2,5,,,
Poland,Poland Ekstraklasa,2009/2010,24,2010-04-09,Lech Poznań,POZ,Arka Gdynia,ARK,2,0,2,,,
Poland,Poland Ekstraklasa,2009/2010,24,2010-04-09,Zagłębie Lubin,ZAG,Cracovia,CKR,0,0,0,,,
Poland,Poland Ekstraklasa,2009/2010,24,2010-04-19,Piast Gliwice,PIG,P. Warszawa,PWA,0,2,2,,,
Poland,Poland Ekstraklasa,2009/2010,24,2010-04-19,Legia Warszawa,LEG,Jagiellonia Białystok,BIA,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,24,2010-04-20,Wisła Kraków,WIS,Śląsk Wrocław,SLA,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,24,2010-04-20,Lechia Gdańsk,LGD,Polonia Bytom,POB,0,0,0,,,
Poland,Poland Ekstraklasa,2009/2010,25,2010-04-24,Odra Wodzisław,ODR,P. Warszawa,PWA,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,25,2010-04-24,Jagiellonia Białystok,BIA,Zagłębie Lubin,ZAG,0,0,0,,,
Poland,Poland Ekstraklasa,2009/2010,25,2010-04-24,Polonia Bytom,POB,Cracovia,CKR,1,2,3,,,
Poland,Poland Ekstraklasa,2009/2010,25,2010-04-24,Śląsk Wrocław,SLA,GKS Bełchatów,BEL,0,0,0,,,
Poland,Poland Ekstraklasa,2009/2010,25,2010-04-25,Lechia Gdańsk,LGD,Ruch Chorzów,CHO,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,25,2010-04-24,Wisła Kraków,WIS,Lech Poznań,POZ,0,0,0,,,
Poland,Poland Ekstraklasa,2009/2010,25,2010-04-23,Legia Warszawa,LEG,Piast Gliwice,PIG,3,0,3,,,
Poland,Poland Ekstraklasa,2009/2010,25,2010-04-23,Arka Gdynia,ARK,Korona Kielce,KKI,1,2,3,,,
Poland,Poland Ekstraklasa,2009/2010,26,2010-04-28,Ruch Chorzów,CHO,Polonia Bytom,POB,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,26,2010-04-26,Korona Kielce,KKI,Legia Warszawa,LEG,0,1,1,,,
Poland,Poland Ekstraklasa,2009/2010,26,2010-04-27,Piast Gliwice,PIG,Wisła Kraków,WIS,1,4,5,,,
Poland,Poland Ekstraklasa,2009/2010,26,2010-04-27,Zagłębie Lubin,ZAG,Śląsk Wrocław,SLA,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,26,2010-04-28,Lech Poznań,POZ,Lechia Gdańsk,LGD,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,26,2010-04-27,P. Warszawa,PWA,GKS Bełchatów,BEL,0,0,0,,,
Poland,Poland Ekstraklasa,2009/2010,26,2010-04-28,Jagiellonia Białystok,BIA,Arka Gdynia,ARK,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,26,2010-04-27,Cracovia,CKR,Odra Wodzisław,ODR,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,27,2010-05-02,Śląsk Wrocław,SLA,Lech Poznań,POZ,0,3,3,,,
Poland,Poland Ekstraklasa,2009/2010,27,2010-04-30,Wisła Kraków,WIS,Korona Kielce,KKI,0,1,1,,,
Poland,Poland Ekstraklasa,2009/2010,27,2010-05-01,Lechia Gdańsk,LGD,Piast Gliwice,PIG,0,1,1,,,
Poland,Poland Ekstraklasa,2009/2010,27,2010-05-01,Ruch Chorzów,CHO,Legia Warszawa,LEG,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,27,2010-05-02,Polonia Bytom,POB,Zagłębie Lubin,ZAG,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,27,2010-04-30,GKS Bełchatów,BEL,Cracovia,CKR,3,0,3,,,
Poland,Poland Ekstraklasa,2009/2010,27,2010-05-01,Odra Wodzisław,ODR,Arka Gdynia,ARK,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,27,2010-05-01,P. Warszawa,PWA,Jagiellonia Białystok,BIA,2,0,2,,,
Poland,Poland Ekstraklasa,2009/2010,28,2010-05-08,Legia Warszawa,LEG,Wisła Kraków,WIS,0,3,3,,,
Poland,Poland Ekstraklasa,2009/2010,28,2010-05-07,Cracovia,CKR,P. Warszawa,PWA,1,2,3,,,
Poland,Poland Ekstraklasa,2009/2010,28,2010-05-08,Lech Poznań,POZ,Polonia Bytom,POB,3,0,3,,,
Poland,Poland Ekstraklasa,2009/2010,28,2010-05-06,Arka Gdynia,ARK,GKS Bełchatów,BEL,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,28,2010-05-08,Korona Kielce,KKI,Lechia Gdańsk,LGD,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,28,2010-05-08,Piast Gliwice,PIG,Śląsk Wrocław,SLA,2,2,4,,,
Poland,Poland Ekstraklasa,2009/2010,28,2010-05-08,Zagłębie Lubin,ZAG,Odra Wodzisław,ODR,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,28,2010-05-07,Jagiellonia Białystok,BIA,Ruch Chorzów,CHO,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,29,2010-05-11,P. Warszawa,PWA,Legia Warszawa,LEG,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,29,2010-05-11,Odra Wodzisław,ODR,Śląsk Wrocław,SLA,2,4,6,,,
Poland,Poland Ekstraklasa,2009/2010,29,2010-05-11,GKS Bełchatów,BEL,Lechia Gdańsk,LGD,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,29,2010-05-11,Zagłębie Lubin,ZAG,Korona Kielce,KKI,2,2,4,,,
Poland,Poland Ekstraklasa,2009/2010,29,2010-05-11,Ruch Chorzów,CHO,Lech Poznań,POZ,1,2,3,,,
Poland,Poland Ekstraklasa,2009/2010,29,2010-05-11,Arka Gdynia,ARK,Piast Gliwice,PIG,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,29,2010-05-11,Jagiellonia Białystok,BIA,Polonia Bytom,POB,0,0,0,,,
Poland,Poland Ekstraklasa,2009/2010,29,2010-05-11,Cracovia,CKR,Wisła Kraków,WIS,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,3,2009-08-15,Jagiellonia Białystok,BIA,Korona Kielce,KKI,2,0,2,,,
Poland,Poland Ekstraklasa,2009/2010,3,2009-08-15,Wisła Kraków,WIS,GKS Bełchatów,BEL,3,0,3,,,
Poland,Poland Ekstraklasa,2009/2010,3,2009-08-15,Piast Gliwice,PIG,Zagłębie Lubin,ZAG,4,1,5,,,
Poland,Poland Ekstraklasa,2009/2010,3,2009-08-14,Śląsk Wrocław,SLA,Polonia Bytom,POB,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,3,2009-08-15,Legia Warszawa,LEG,Cracovia,CKR,0,0,0,,,
Poland,Poland Ekstraklasa,2009/2010,3,2009-08-14,Ruch Chorzów,CHO,Arka Gdynia,ARK,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,3,2009-08-16,Lechia Gdańsk,LGD,Odra Wodzisław,ODR,0,2,2,,,
Poland,Poland Ekstraklasa,2009/2010,3,2009-08-16,Lech Poznań,POZ,P. Warszawa,PWA,2,4,6,,,
Poland,Poland Ekstraklasa,2009/2010,30,2010-05-15,Polonia Bytom,POB,P. Warszawa,PWA,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,30,2010-05-15,Wisła Kraków,WIS,Odra Wodzisław,ODR,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,30,2010-05-15,Lech Poznań,POZ,Zagłębie Lubin,ZAG,2,0,2,,,
Poland,Poland Ekstraklasa,2009/2010,30,2010-05-15,Lechia Gdańsk,LGD,Jagiellonia Białystok,BIA,2,0,2,,,
Poland,Poland Ekstraklasa,2009/2010,30,2010-05-15,Legia Warszawa,LEG,GKS Bełchatów,BEL,2,2,4,,,
Poland,Poland Ekstraklasa,2009/2010,30,2010-05-15,Śląsk Wrocław,SLA,Arka Gdynia,ARK,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,30,2010-05-15,Piast Gliwice,PIG,Cracovia,CKR,0,1,1,,,
Poland,Poland Ekstraklasa,2009/2010,30,2010-05-15,Korona Kielce,KKI,Ruch Chorzów,CHO,3,0,3,,,
Poland,Poland Ekstraklasa,2009/2010,4,2009-08-22,Jagiellonia Białystok,BIA,Śląsk Wrocław,SLA,2,0,2,,,
Poland,Poland Ekstraklasa,2009/2010,4,2009-08-23,Cracovia,CKR,Lech Poznań,POZ,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,4,2009-08-21,Zagłębie Lubin,ZAG,Ruch Chorzów,CHO,0,1,1,,,
Poland,Poland Ekstraklasa,2009/2010,4,2009-08-22,Polonia Bytom,POB,Korona Kielce,KKI,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,4,2009-08-21,Arka Gdynia,ARK,Wisła Kraków,WIS,0,1,1,,,
Poland,Poland Ekstraklasa,2009/2010,4,2009-08-22,P. Warszawa,PWA,Lechia Gdańsk,LGD,0,1,1,,,
Poland,Poland Ekstraklasa,2009/2010,4,2009-08-22,GKS Bełchatów,BEL,Piast Gliwice,PIG,0,1,1,,,
Poland,Poland Ekstraklasa,2009/2010,4,2009-08-23,Odra Wodzisław,ODR,Legia Warszawa,LEG,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,5,2009-08-28,Legia Warszawa,LEG,Polonia Bytom,POB,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,5,2009-08-29,Wisła Kraków,WIS,Jagiellonia Białystok,BIA,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,5,2009-08-29,Lechia Gdańsk,LGD,Śląsk Wrocław,SLA,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,5,2009-08-30,Lech Poznań,POZ,GKS Bełchatów,BEL,2,2,4,,,
Poland,Poland Ekstraklasa,2009/2010,5,2009-08-30,Zagłębie Lubin,ZAG,Arka Gdynia,ARK,0,2,2,,,
Poland,Poland Ekstraklasa,2009/2010,5,2009-08-29,Korona Kielce,KKI,Cracovia,CKR,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,5,2009-08-28,Piast Gliwice,PIG,Odra Wodzisław,ODR,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,5,2009-08-29,Ruch Chorzów,CHO,P. Warszawa,PWA,2,0,2,,,
Poland,Poland Ekstraklasa,2009/2010,6,2009-09-12,Śląsk Wrocław,SLA,Legia Warszawa,LEG,0,0,0,,,
Poland,Poland Ekstraklasa,2009/2010,6,2009-09-11,Odra Wodzisław,ODR,Korona Kielce,KKI,0,2,2,,,
Poland,Poland Ekstraklasa,2009/2010,6,2009-09-12,Jagiellonia Białystok,BIA,Lech Poznań,POZ,2,3,5,,,
Poland,Poland Ekstraklasa,2009/2010,6,2009-09-12,GKS Bełchatów,BEL,Ruch Chorzów,CHO,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,6,2009-09-12,Cracovia,CKR,Arka Gdynia,ARK,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,6,2009-09-11,Polonia Bytom,POB,Piast Gliwice,PIG,4,0,4,,,
Poland,Poland Ekstraklasa,2009/2010,6,2009-09-13,Lechia Gdańsk,LGD,Wisła Kraków,WIS,0,1,1,,,
Poland,Poland Ekstraklasa,2009/2010,6,2009-09-13,P. Warszawa,PWA,Zagłębie Lubin,ZAG,0,1,1,,,
Poland,Poland Ekstraklasa,2009/2010,7,2009-09-20,Wisła Kraków,WIS,Polonia Bytom,POB,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,7,2009-09-19,Korona Kielce,KKI,Śląsk Wrocław,SLA,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,7,2009-09-19,Lech Poznań,POZ,Odra Wodzisław,ODR,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,7,2009-09-19,Ruch Chorzów,CHO,Cracovia,CKR,2,0,2,,,
Poland,Poland Ekstraklasa,2009/2010,7,2009-09-18,Zagłębie Lubin,ZAG,GKS Bełchatów,BEL,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,7,2009-09-19,Arka Gdynia,ARK,P. Warszawa,PWA,0,0,0,,,
Poland,Poland Ekstraklasa,2009/2010,7,2009-09-20,Piast Gliwice,PIG,Jagiellonia Białystok,BIA,0,0,0,,,
Poland,Poland Ekstraklasa,2009/2010,7,2009-09-18,Legia Warszawa,LEG,Lechia Gdańsk,LGD,2,0,2,,,
Poland,Poland Ekstraklasa,2009/2010,8,2009-09-26,Jagiellonia Białystok,BIA,Cracovia,CKR,0,0,0,,,
Poland,Poland Ekstraklasa,2009/2010,8,2009-09-26,Korona Kielce,KKI,Piast Gliwice,PIG,3,2,5,,,
Poland,Poland Ekstraklasa,2009/2010,8,2009-09-25,Lechia Gdańsk,LGD,Zagłębie Lubin,ZAG,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,8,2009-09-25,Legia Warszawa,LEG,Lech Poznań,POZ,2,0,2,,,
Poland,Poland Ekstraklasa,2009/2010,8,2009-09-26,Wisła Kraków,WIS,P. Warszawa,PWA,2,1,3,,,
Poland,Poland Ekstraklasa,2009/2010,8,2009-09-27,Śląsk Wrocław,SLA,Ruch Chorzów,CHO,0,0,0,,,
Poland,Poland Ekstraklasa,2009/2010,8,2009-09-27,Polonia Bytom,POB,Arka Gdynia,ARK,3,1,4,,,
Poland,Poland Ekstraklasa,2009/2010,8,2009-09-26,Odra Wodzisław,ODR,GKS Bełchatów,BEL,0,1,1,,,
Poland,Poland Ekstraklasa,2009/2010,9,2009-10-02,Cracovia,CKR,Zagłębie Lubin,ZAG,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,9,2009-10-04,P. Warszawa,PWA,Piast Gliwice,PIG,0,2,2,,,
Poland,Poland Ekstraklasa,2009/2010,9,2009-10-03,Jagiellonia Białystok,BIA,Legia Warszawa,LEG,2,0,2,,,
Poland,Poland Ekstraklasa,2009/2010,9,2009-10-02,Śląsk Wrocław,SLA,Wisła Kraków,WIS,1,3,4,,,
Poland,Poland Ekstraklasa,2009/2010,9,2009-10-03,Polonia Bytom,POB,Lechia Gdańsk,LGD,1,1,2,,,
Poland,Poland Ekstraklasa,2009/2010,9,2009-10-03,GKS Bełchatów,BEL,Korona Kielce,KKI,1,0,1,,,
Poland,Poland Ekstraklasa,2009/2010,9,2009-10-03,Odra Wodzisław,ODR,Ruch Chorzów,CHO,1,3,4,,,
Poland,Poland Ekstraklasa,2009/2010,9,2009-10-04,Arka Gdynia,ARK,Lech Poznań,POZ,1,1,2,,,
Poland,Poland Ekstraklasa,2010/2011,1,2010-08-08,Śląsk Wrocław,SLA,Jagiellonia Białystok,BIA,0,0,0,,,
Poland,Poland Ekstraklasa,2010/2011,1,2010-08-06,GKS Bełchatów,BEL,Polonia Bytom,POB,2,0,2,,,
Poland,Poland Ekstraklasa,2010/2011,1,2010-08-08,Lechia Gdańsk,LGD,Ruch Chorzów,CHO,0,0,0,,,
Poland,Poland Ekstraklasa,2010/2011,1,2010-08-07,Widzew Łódź,WID,Lech Poznań,POZ,1,1,2,,,
Poland,Poland Ekstraklasa,2010/2011,1,2010-08-08,Wisła Kraków,WIS,Arka Gdynia,ARK,1,0,1,,,
Poland,Poland Ekstraklasa,2010/2011,1,2010-08-06,Polonia Bytom,GOR,P. Warszawa,PWA,0,2,2,,,
Poland,Poland Ekstraklasa,2010/2011,1,2010-08-07,Korona Kielce,KKI,Zagłębie Lubin,ZAG,1,1,2,,,
Poland,Poland Ekstraklasa,2010/2011,1,2010-08-16,Legia Warszawa,LEG,Cracovia,CKR,2,1,3,,,
Poland,Poland Ekstraklasa,2010/2011,10,2010-10-23,Wisła Kraków,WIS,Lechia Gdańsk,LGD,5,2,7,,,
Poland,Poland Ekstraklasa,2010/2011,10,2010-10-24,Polonia Bytom,GOR,Lech Poznań,POZ,2,0,2,,,
Poland,Poland Ekstraklasa,2010/2011,10,2010-10-22,Korona Kielce,KKI,Legia Warszawa,LEG,1,4,5,,,
Poland,Poland Ekstraklasa,2010/2011,10,2010-10-24,Zagłębie Lubin,ZAG,Ruch Chorzów,CHO,0,0,0,,,
Poland,Poland Ekstraklasa,2010/2011,10,2010-10-23,Widzew Łódź,WID,Jagiellonia Białystok,BIA,4,1,5,,,
Poland,Poland Ekstraklasa,2010/2011,10,2010-10-23,P. Warszawa,PWA,Cracovia,CKR,3,0,3,,,
Poland,Poland Ekstraklasa,2010/2011,10,2010-10-23,Arka Gdynia,ARK,GKS Bełchatów,BEL,1,0,1,,,
Poland,Poland Ekstraklasa,2010/2011,10,2010-10-22,Polonia Bytom,POB,Śląsk Wrocław,SLA,0,0,0,,,
Poland,Poland Ekstraklasa,2010/2011,11,2010-10-30,Śląsk Wrocław,SLA,Zagłębie Lubin,ZAG,3,1,4,,,
Poland,Poland Ekstraklasa,2010/2011,11,2010-10-29,GKS Bełchatów,BEL,Widzew Łódź,WID,1,0,1,,,
Poland,Poland Ekstraklasa,2010/2011,11,2010-10-31,Legia Warszawa,LEG,Polonia Bytom,GOR,2,1,3,,,
Poland,Poland Ekstraklasa,2010/2011,11,2010-10-30,Lechia Gdańsk,LGD,Korona Kielce,KKI,0,1,1,,,
Poland,Poland Ekstraklasa,2010/2011,11,2010-10-31,Lech Poznań,POZ,Wisła Kraków,WIS,4,1,5,,,
Poland,Poland Ekstraklasa,2010/2011,11,2010-10-30,Cracovia,CKR,Polonia Bytom,POB,0,1,1,,,
Poland,Poland Ekstraklasa,2010/2011,11,2010-10-30,Ruch Chorzów,CHO,Arka Gdynia,ARK,0,0,0,,,
Poland,Poland Ekstraklasa,2010/2011,11,2010-10-29,Jagiellonia Białystok,BIA,P. Warszawa,PWA,1,0,1,,,
Poland,Poland Ekstraklasa,2010/2011,12,2010-11-06,GKS Bełchatów,BEL,Śląsk Wrocław,SLA,0,1,1,,,
Poland,Poland Ekstraklasa,2010/2011,12,2010-11-06,Legia Warszawa,LEG,Jagiellonia Białystok,BIA,2,0,2,,,
Poland,Poland Ekstraklasa,2010/2011,12,2010-11-07,P. Warszawa,PWA,Lechia Gdańsk,LGD,1,2,3,,,
Poland,Poland Ekstraklasa,2010/2011,12,2010-11-07,Ruch Chorzów,CHO,Lech Poznań,POZ,1,0,1,,,
Poland,Poland Ekstraklasa,2010/2011,12,2010-11-05,Cracovia,CKR,Wisła Kraków,WIS,0,1,1,,,
Poland,Poland Ekstraklasa,2010/2011,12,2010-11-06,Polonia Bytom,GOR,Polonia Bytom,POB,1,1,2,,,
Poland,Poland Ekstraklasa,2010/2011,12,2010-11-06,Arka Gdynia,ARK,Korona Kielce,KKI,2,1,3,,,
Poland,Poland Ekstraklasa,2010/2011,12,2010-11-05,Zagłębie Lubin,ZAG,Widzew Łódź,WID,1,0,1,,,
Poland,Poland Ekstraklasa,2010/2011,13,2010-11-13,Lech Poznań,POZ,Lechia Gdańsk,LGD,2,0,2,,,
Poland,Poland Ekstraklasa,2010/2011,13,2010-11-12,Wisła Kraków,WIS,Legia Warszawa,LEG,4,0,4,,,
Poland,Poland Ekstraklasa,2010/2011,13,2010-11-13,Śląsk Wrocław,SLA,Polonia Bytom,GOR,4,0,4,,,
Poland,Poland Ekstraklasa,2010/2011,13,2010-11-14,Korona Kielce,KKI,Jagiellonia Białystok,BIA,1,1,2,,,
Poland,Poland Ekstraklasa,2010/2011,13,2010-11-14,Zagłębie Lubin,ZAG,GKS Bełchatów,BEL,1,1,2,,,
Poland,Poland Ekstraklasa,2010/2011,13,2010-11-12,Widzew Łódź,WID,Cracovia,CKR,2,2,4,,,
Poland,Poland Ekstraklasa,2010/2011,13,2010-11-13,P. Warszawa,PWA,Ruch Chorzów,CHO,3,1,4,,,
Poland,Poland Ekstraklasa,2010/2011,13,2010-11-13,Polonia Bytom,POB,Arka Gdynia,ARK,2,0,2,,,
Poland,Poland Ekstraklasa,2010/2011,14,2010-11-20,Śląsk Wrocław,SLA,Ruch Chorzów,CHO,2,1,3,,,
Poland,Poland Ekstraklasa,2010/2011,14,2010-11-21,GKS Bełchatów,BEL,P. Warszawa,PWA,3,2,5,,,
Poland,Poland Ekstraklasa,2010/2011,14,2010-11-19,Legia Warszawa,LEG,Arka Gdynia,ARK,3,0,3,,,
Poland,Poland Ekstraklasa,2010/2011,14,2010-11-20,Lechia Gdańsk,LGD,Widzew Łódź,WID,3,1,4,,,
Poland,Poland Ekstraklasa,2010/2011,14,2010-11-20,Lech Poznań,POZ,Polonia Bytom,POB,1,0,1,,,
Poland,Poland Ekstraklasa,2010/2011,14,2010-11-21,Wisła Kraków,WIS,Zagłębie Lubin,ZAG,1,0,1,,,
Poland,Poland Ekstraklasa,2010/2011,14,2010-11-19,Polonia Bytom,GOR,Korona Kielce,KKI,2,1,3,,,
Poland,Poland Ekstraklasa,2010/2011,14,2010-11-20,Jagiellonia Białystok,BIA,Cracovia,CKR,4,2,6,,,
Poland,Poland Ekstraklasa,2010/2011,15,2010-11-27,Korona Kielce,KKI,Lech Poznań,POZ,0,0,0,,,
Poland,Poland Ekstraklasa,2010/2011,15,2010-11-27,Zagłębie Lubin,ZAG,Lechia Gdańsk,LGD,3,1,4,,,
Poland,Poland Ekstraklasa,2010/2011,15,2010-11-27,Widzew Łódź,WID,Polonia Bytom,GOR,4,0,4,,,
Poland,Poland Ekstraklasa,2010/2011,15,2010-11-28,P. Warszawa,PWA,Wisła Kraków,WIS,0,1,1,,,
Poland,Poland Ekstraklasa,2010/2011,15,2010-11-27,Arka Gdynia,ARK,Śląsk Wrocław,SLA,2,2,4,,,
Poland,Poland Ekstraklasa,2010/2011,15,2010-11-26,Polonia Bytom,POB,Legia Warszawa,LEG,0,1,1,,,
Poland,Poland Ekstraklasa,2010/2011,15,2010-11-26,Cracovia,CKR,GKS Bełchatów,BEL,3,2,5,,,
Poland,Poland Ekstraklasa,2010/2011,15,2010-11-28,Ruch Chorzów,CHO,Jagiellonia Białystok,BIA,0,0,0,,,
Poland,Poland Ekstraklasa,2010/2011,16,2011-03-08,Jagiellonia Białystok,BIA,Śląsk Wrocław,SLA,1,1,2,,,
Poland,Poland Ekstraklasa,2010/2011,16,2011-02-26,Polonia Bytom,POB,GKS Bełchatów,BEL,1,1,2,,,
Poland,Poland Ekstraklasa,2010/2011,16,2011-02-25,Cracovia,CKR,Legia Warszawa,LEG,3,3,6,,,
Poland,Poland Ekstraklasa,2010/2011,16,2011-02-26,Ruch Chorzów,CHO,Lechia Gdańsk,LGD,0,0,0,,,
Poland,Poland Ekstraklasa,2010/2011,16,2011-02-27,Lech Poznań,POZ,Widzew Łódź,WID,1,0,1,,,
Poland,Poland Ekstraklasa,2010/2011,16,2011-02-25,Arka Gdynia,ARK,Wisła Kraków,WIS,0,1,1,,,
